\usepackage{ulem}date,isin,ticker,name,open,high,low,close,volume
2021-04-30,XX0000000846,ROCH,Roche,291.9817,297.6933,291.915,296.0472,6803604
2021-05-03,XX0000000846,ROCH,Roche,295.1525,314.6061,291.4041,311.3182,7244701
2021-05-04,XX0000000846,ROCH,Roche,309.566,315.8054,308.1594,311.2695,8076681
2021-05-05,XX0000000846,ROCH,Roche,310.713,311.0284,301.923,304.1005,15197323
2021-05-06,XX0000000846,ROCH,Roche,305.1121,305.7795,297.4717,301.4845,7531826
2021-05-07,XX0000000846,ROCH,Roche,303.2375,305.3203,301.7085,302.9091,10684040
2021-05-10,XX0000000846,ROCH,Roche,303.6824,308.642,297.7045,301.3097,5086062
2021-05-11,XX0000000846,ROCH,Roche,299.1067,305.171,298.1308,304.9746,5913145
2021-05-12,XX0000000846,ROCH,Roche,302.5735,306.4447,294.2192,296.4194,9338074
2021-05-13,XX0000000846,ROCH,Roche,294.6311,301.4689,291.6918,293.6941,6328709
2021-05-14,XX0000000846,ROCH,Roche,294.6359,300.1675,283.2012,284.4223,6633872
2021-05-17,XX0000000846,ROCH,Roche,283.5179,289.8186,283.1068,287.9985,4993272
2021-05-18,XX0000000846,ROCH,Roche,286.7975,291.9166,284.0269,290.1636,5448346
2021-05-19,XX0000000846,ROCH,Roche,290.9007,290.9332,284.1074,287.7055,8095330
2021-05-20,XX0000000846,ROCH,Roche,289.0964,295.1297,287.1834,292.5409,9532545
2021-05-21,XX0000000846,ROCH,Roche,292.2475,301.5986,291.5384,297.0904,6737665
2021-05-24,XX0000000846,ROCH,Roche,295.5578,303.2735,293.7832,301.1995,4442484
2021-05-25,XX0000000846,ROCH,Roche,300.6289,305.0052,296.2841,301.2615,6378358
2021-05-26,XX0000000846,ROCH,Roche,301.6629,306.4486,297.2426,298.9618,9104570
2021-05-27,XX0000000846,ROCH,Roche,298.65,303.3452,294.1499,302.8249,10398464
2021-05-28,XX0000000846,ROCH,Roche,304.0943,305.9329,299.522,301.8264,8382778
2021-05-31,XX0000000846,ROCH,Roche,299.807,302.2783,297.7368,301.4073,11831506
2021-06-01,XX0000000846,ROCH,Roche,302.263,312.0586,301.744,306.9446,11374376
2021-06-02,XX0000000846,ROCH,Roche,307.2492,318.9315,306.3705,315.8497,8708163
2021-06-03,XX0000000846,ROCH,Roche,316.2507,318.6216,311.1215,312.0028,6812122
2021-06-04,XX0000000846,ROCH,Roche,311.2597,313.3788,297.7949,310.029,9868688
2021-06-07,XX0000000846,ROCH,Roche,309.0824,318.084,303.6584,317.1126,6938538
2021-06-08,XX0000000846,ROCH,Roche,315.725,327.0209,311.905,320.4082,8756861
2021-06-09,XX0000000846,ROCH,Roche,319.847,326.7457,309.8221,314.7107,8320305
2021-06-10,XX0000000846,ROCH,Roche,316.564,317.7599,308.4939,309.9798,4862356
2021-06-11,XX0000000846,ROCH,Roche,308.4149,315.7687,307.5494,309.5494,5052289
2021-06-14,XX0000000846,ROCH,Roche,307.5172,317.5611,306.1043,312.7661,5954756
2021-06-15,XX0000000846,ROCH,Roche,310.7262,313.8427,305.7155,313.7032,6857278
2021-06-16,XX0000000846,ROCH,Roche,314.9608,323.3269,310.2402,320.1319,8547424
2021-06-17,XX0000000846,ROCH,Roche,323.1446,324.8911,321.0249,323.9675,13579254
2021-06-18,XX0000000846,ROCH,Roche,323.7886,328.731,320.0321,326.0213,9179676
2021-06-21,XX0000000846,ROCH,Roche,323.6618,329.0904,321.4141,328.8479,9140805
2021-06-22,XX0000000846,ROCH,Roche,328.9358,331.9527,326.6869,328.0586,10246375
2021-06-23,XX0000000846,ROCH,Roche,325.4321,332.2037,324.2307,332.1449,7349154
2021-06-24,XX0000000846,ROCH,Roche,333.8606,334.1571,321.3669,327.6849,7791622
2021-06-25,XX0000000846,ROCH,Roche,325.901,332.2634,325.5935,329.0343,8044025
2021-06-28,XX0000000846,ROCH,Roche,331.1366,333.1509,324.7697,326.5728,5187799
2021-06-29,XX0000000846,ROCH,Roche,325.5911,326.6416,318.3648,321.1162,7101943
2021-06-30,XX0000000846,ROCH,Roche,320.6606,326.3311,320.3178,326.0435,7227692
2021-07-01,XX0000000846,ROCH,Roche,327.5009,334.2176,325.4452,329.6508,4034595
2021-07-02,XX0000000846,ROCH,Roche,327.1584,330.3475,325.1198,328.2865,10747208
2021-07-05,XX0000000846,ROCH,Roche,329.641,329.9449,324.6894,326.7974,9851187
2021-07-06,XX0000000846,ROCH,Roche,325.906,327.6642,323.3716,324.3755,11940151
2021-07-07,XX0000000846,ROCH,Roche,325.9251,327.6861,321.4869,322.2872,10273701
2021-07-08,XX0000000846,ROCH,Roche,319.0177,324.3834,312.304,322.8189,8825560
2021-07-09,XX0000000846,ROCH,Roche,324.0703,326.3835,312.5116,314.9164,5105383
2021-07-12,XX0000000846,ROCH,Roche,316.3958,319.3428,316.0394,316.743,8921098
2021-07-13,XX0000000846,ROCH,Roche,318.4621,322.03,316.8932,321.5922,6973578
2021-07-14,XX0000000846,ROCH,Roche,320.3656,321.6122,317.9345,319.9272,9998137
2021-07-15,XX0000000846,ROCH,Roche,319.618,330.9128,317.8257,330.1323,9109157
2021-07-16,XX0000000846,ROCH,Roche,331.0077,346.0795,328.8026,343.9478,5501952
2021-07-19,XX0000000846,ROCH,Roche,340.5605,349.0149,335.9091,347.5575,15244282
2021-07-20,XX0000000846,ROCH,Roche,346.5051,348.8471,345.1682,346.1454,8427974
2021-07-21,XX0000000846,ROCH,Roche,347.5629,354.098,346.7926,352.5573,5300427
2021-07-22,XX0000000846,ROCH,Roche,348.8556,351.7552,340.5408,344.3756,6230855
2021-07-23,XX0000000846,ROCH,Roche,343.4761,356.672,342.2092,354.3451,13598835
2021-07-26,XX0000000846,ROCH,Roche,354.8212,364.8406,350.005,363.3883,6033184
2021-07-27,XX0000000846,ROCH,Roche,365.5567,370.0677,356.8076,361.6809,7349836
2021-07-28,XX0000000846,ROCH,Roche,360.288,365.5232,359.4804,363.67,6608840
2021-07-29,XX0000000846,ROCH,Roche,362.8104,374.4178,361.7204,371.1157,9537420
2021-07-30,XX0000000846,ROCH,Roche,368.8204,373.7434,361.1728,362.4411,9210512
2021-08-02,XX0000000846,ROCH,Roche,360.2215,366.6364,356.4462,364.4184,4308643
2021-08-03,XX0000000846,ROCH,Roche,363.3507,364.7929,354.1551,354.5662,7651249
2021-08-04,XX0000000846,ROCH,Roche,354.495,371.1867,352.2067,371.1549,9684825
2021-08-05,XX0000000846,ROCH,Roche,372.5984,375.3203,365.2359,370.0389,22537997
2021-08-06,XX0000000846,ROCH,Roche,370.0911,371.6292,361.8942,363.6075,4715680
2021-08-09,XX0000000846,ROCH,Roche,361.8767,362.1483,351.9745,355.6952,10941307
2021-08-10,XX0000000846,ROCH,Roche,359.6537,366.4488,355.8245,364.8854,6874436
2021-08-11,XX0000000846,ROCH,Roche,366.5704,377.766,365.74,376.4864,8788598
2021-08-12,XX0000000846,ROCH,Roche,378.8351,383.4905,372.0768,376.4487,13284637
2021-08-13,XX0000000846,ROCH,Roche,375.6071,381.4264,366.8176,370.4958,11718994
2021-08-16,XX0000000846,ROCH,Roche,368.9492,377.4703,360.6664,374.8979,8126801
2021-08-17,XX0000000846,ROCH,Roche,375.0808,381.173,362.8141,369.6332,7399169
2021-08-18,XX0000000846,ROCH,Roche,369.7517,387.4544,368.8689,384.2342,5656926
2021-08-19,XX0000000846,ROCH,Roche,385.1994,388.711,377.3207,378.1395,7893677
2021-08-20,XX0000000846,ROCH,Roche,379.4843,385.2317,371.6675,372.8333,6971139
2021-08-23,XX0000000846,ROCH,Roche,372.1239,383.1265,360.091,365.766,6172925
2021-08-24,XX0000000846,ROCH,Roche,365.6318,377.6556,356.6059,373.914,7123835
2021-08-25,XX0000000846,ROCH,Roche,372.7034,383.4124,372.2862,380.2192,10617678
2021-08-26,XX0000000846,ROCH,Roche,383.5934,383.7727,368.8047,370.596,9031197
2021-08-27,XX0000000846,ROCH,Roche,369.2031,381.5427,367.729,377.3057,6991028
2021-08-30,XX0000000846,ROCH,Roche,374.9145,382.7585,368.2019,381.3322,7514903
2021-08-31,XX0000000846,ROCH,Roche,382.0574,391.9584,380.5984,389.429,4794566
2021-09-01,XX0000000846,ROCH,Roche,388.1485,398.0335,384.2319,396.1073,9860517
2021-09-02,XX0000000846,ROCH,Roche,392.3297,397.7623,389.9024,397.4178,6239281
2021-09-03,XX0000000846,ROCH,Roche,399.487,401.1686,389.7685,390.8973,7419599
2021-09-06,XX0000000846,ROCH,Roche,388.8447,402.1695,385.5075,399.2591,11116476
2021-09-07,XX0000000846,ROCH,Roche,399.35,405.596,397.5994,402.7641,4301861
2021-09-08,XX0000000846,ROCH,Roche,404.029,407.0623,396.1625,405.29,7946453
2021-09-09,XX0000000846,ROCH,Roche,407.0918,407.9713,402.4229,406.0794,10078302
2021-09-10,XX0000000846,ROCH,Roche,405.809,418.2785,401.7697,412.1012,6197202
2021-09-13,XX0000000846,ROCH,Roche,408.4778,413.6759,404.3184,413.2376,6352051
2021-09-14,XX0000000846,ROCH,Roche,410.4182,414.3462,406.9392,411.0987,6090373
2021-09-15,XX0000000846,ROCH,Roche,407.0039,410.7489,404.3494,404.6512,4737391
2021-09-16,XX0000000846,ROCH,Roche,404.6704,406.1095,403.6804,405.8866,13196854
2021-09-17,XX0000000846,ROCH,Roche,405.9084,418.9482,404.2124,416.0893,10205661
2021-09-20,XX0000000846,ROCH,Roche,417.639,418.433,404.7799,409.8813,9866026
2021-09-21,XX0000000846,ROCH,Roche,411.9566,412.4811,401.4885,404.3258,10484381
2021-09-22,XX0000000846,ROCH,Roche,407.1053,411.8436,401.1556,405.6264,10713042
2021-09-23,XX0000000846,ROCH,Roche,404.0724,415.3852,401.7901,409.2745,11217313
2021-09-24,XX0000000846,ROCH,Roche,410.4607,422.7708,405.0609,419.136,6482146
2021-09-27,XX0000000846,ROCH,Roche,421.844,428.5782,417.4525,427.0456,7265962
2021-09-28,XX0000000846,ROCH,Roche,423.4425,442.0214,421.4823,441.356,8057966
2021-09-29,XX0000000846,ROCH,Roche,442.6981,451.6596,437.5354,440.6787,6573075
2021-09-30,XX0000000846,ROCH,Roche,438.1894,454.1452,436.2886,450.2216,11726677
2021-10-01,XX0000000846,ROCH,Roche,448.4063,456.2531,445.3226,452.8345,4426338
2021-10-04,XX0000000846,ROCH,Roche,457.5218,457.704,451.1522,454.5035,5188142
2021-10-05,XX0000000846,ROCH,Roche,456.8696,460.9998,445.6534,446.5261,8188111
2021-10-06,XX0000000846,ROCH,Roche,447.5572,457.1611,445.2779,452.2615,4369704
2021-10-07,XX0000000846,ROCH,Roche,449.1645,453.3577,445.2346,448.8671,4440787
2021-10-08,XX0000000846,ROCH,Roche,446.7298,460.5553,440.6578,459.6671,6716961
2021-10-11,XX0000000846,ROCH,Roche,460.004,460.538,453.5036,459.5473,12892958
2021-10-12,XX0000000846,ROCH,Roche,459.3844,473.1738,454.5877,470.0438,8953925
2021-10-13,XX0000000846,ROCH,Roche,471.1229,476.6519,468.1856,474.6694,8922163
2021-10-14,XX0000000846,ROCH,Roche,472.0842,497.2336,468.6721,493.004,11055160
2021-10-15,XX0000000846,ROCH,Roche,493.1201,508.3448,487.7192,506.7499,7200021
2021-10-18,XX0000000846,ROCH,Roche,509.5025,535.6162,507.9573,528.6682,5855304
2021-10-19,XX0000000846,ROCH,Roche,529.9082,539.3941,522.3537,528.1969,5769126
2021-10-20,XX0000000846,ROCH,Roche,532.6409,535.9455,520.1992,528.5712,7784349
2021-10-21,XX0000000846,ROCH,Roche,528.7244,543.9553,525.5874,536.1806,6736731
2021-10-22,XX0000000846,ROCH,Roche,536.3304,546.6401,526.8325,542.953,7741980
2021-10-25,XX0000000846,ROCH,Roche,544.9321,566.801,544.4308,554.6333,4685430
2021-10-26,XX0000000846,ROCH,Roche,553.3648,566.5709,547.794,550.3629,8810365
2021-10-27,XX0000000846,ROCH,Roche,550.5004,550.7851,544.0158,544.8288,8546089
2021-10-28,XX0000000846,ROCH,Roche,551.0555,555.8673,544.7482,551.6267,11391932
2021-10-29,XX0000000846,ROCH,Roche,553.3042,584.9929,551.7113,579.6498,8852451
2021-11-01,XX0000000846,ROCH,Roche,579.3805,589.6444,570.1167,589.3488,6642695
2021-11-02,XX0000000846,ROCH,Roche,588.6191,603.3449,587.1288,601.2136,8465668
2021-11-03,XX0000000846,ROCH,Roche,600.669,601.0658,585.6428,596.802,5176604
2021-11-04,XX0000000846,ROCH,Roche,594.4369,607.8665,594.2026,603.5982,6533855
2021-11-05,XX0000000846,ROCH,Roche,605.0006,611.1686,585.4245,589.4751,5585748
2021-11-08,XX0000000846,ROCH,Roche,582.7084,600.7326,581.3356,595.3083,11288346
2021-11-09,XX0000000846,ROCH,Roche,592.2306,601.9027,582.9109,600.0951,5860181
2021-11-10,XX0000000846,ROCH,Roche,598.1876,609.8664,586.7101,603.9596,6457508
2021-11-11,XX0000000846,ROCH,Roche,604.7499,622.5903,600.7398,617.0534,6304357
2021-11-12,XX0000000846,ROCH,Roche,612.0634,626.3626,609.108,624.3939,5322569
2021-11-15,XX0000000846,ROCH,Roche,618.6464,634.0358,615.3075,625.2322,5959571
2021-11-16,XX0000000846,ROCH,Roche,625.8506,632.5377,617.3717,618.5638,9033535
2021-11-17,XX0000000846,ROCH,Roche,617.4745,621.9015,592.6326,602.5047,10195127
2021-11-18,XX0000000846,ROCH,Roche,606.3133,617.263,605.5052,610.6247,10096175
2021-11-19,XX0000000846,ROCH,Roche,614.153,620.1966,599.8958,600.8365,6924079
2021-11-22,XX0000000846,ROCH,Roche,603.1863,604.4453,595.7553,600.7625,7815312
2021-11-23,XX0000000846,ROCH,Roche,595.2298,598.4853,594.3046,597.1496,9111281
2021-11-24,XX0000000846,ROCH,Roche,596.9601,634.0145,596.0471,621.1133,8603197
2021-11-25,XX0000000846,ROCH,Roche,618.9435,638.6029,614.2639,632.2881,8768040
2021-11-26,XX0000000846,ROCH,Roche,636.4577,637.9847,628.8636,629.5311,7270260
2021-11-29,XX0000000846,ROCH,Roche,628.0476,645.7023,622.0494,643.0593,8772690
2021-11-30,XX0000000846,ROCH,Roche,646.1528,653.9349,642.6232,650.7472,6167925
2021-12-01,XX0000000846,ROCH,Roche,649.9914,654.2155,638.6414,648.5707,12910259
2021-12-02,XX0000000846,ROCH,Roche,646.6192,652.7795,641.0287,641.0504,9977461
2021-12-03,XX0000000846,ROCH,Roche,643.5029,648.4875,623.3616,624.479,6586959
2021-12-06,XX0000000846,ROCH,Roche,619.4582,642.611,609.561,631.8483,12018559
2021-12-07,XX0000000846,ROCH,Roche,633.3949,642.6578,626.0072,642.2315,14132220
2021-12-08,XX0000000846,ROCH,Roche,633.6651,633.9664,630.466,631.6968,7097610
2021-12-09,XX0000000846,ROCH,Roche,637.8012,641.3898,619.5697,622.2448,9609685
2021-12-10,XX0000000846,ROCH,Roche,622.7656,641.5217,620.885,638.4833,7334143
2021-12-13,XX0000000846,ROCH,Roche,638.1539,652.5946,634.4684,650.8492,5764536
2021-12-14,XX0000000846,ROCH,Roche,654.7745,663.1296,626.9064,637.2094,10375319
2021-12-15,XX0000000846,ROCH,Roche,635.1569,642.1163,621.6072,627.6231,7024633
2021-12-16,XX0000000846,ROCH,Roche,625.3294,628.7665,599.8918,607.3767,7265063
2021-12-17,XX0000000846,ROCH,Roche,609.9984,624.7543,595.7146,598.7855,6954044
2021-12-20,XX0000000846,ROCH,Roche,599.523,601.0844,596.015,599.2275,5892801
2021-12-21,XX0000000846,ROCH,Roche,596.1923,597.8569,579.3492,584.2302,6538722
2021-12-22,XX0000000846,ROCH,Roche,582.4631,592.892,569.9753,572.4299,8930614
2021-12-23,XX0000000846,ROCH,Roche,574.5587,594.2255,572.1591,585.0793,5674141
2021-12-24,XX0000000846,ROCH,Roche,585.2819,585.7044,581.5019,584.3415,7547532
2021-12-27,XX0000000846,ROCH,Roche,583.4533,590.0591,563.6815,573.7522,6868023
2021-12-28,XX0000000846,ROCH,Roche,571.07,588.6567,567.1281,587.0116,6996523
2021-12-29,XX0000000846,ROCH,Roche,587.6182,591.4121,586.0066,588.3535,6210632
2021-12-30,XX0000000846,ROCH,Roche,585.6081,611.8044,583.4226,607.7252,6383524
2021-12-31,XX0000000846,ROCH,Roche,607.1344,616.9802,603.8424,614.5826,9087482
2021-01-01,XX0000000267,SAP,SAP,187.502,187.6997,184.077,186.9593,71652103
2021-01-04,XX0000000267,SAP,SAP,187.5122,191.3602,186.9783,190.0278,72186417
2021-01-05,XX0000000267,SAP,SAP,191.0581,192.7447,187.4264,188.4603,33380629
2021-01-06,XX0000000267,SAP,SAP,188.7269,191.8673,188.212,191.3126,42618415
2021-01-07,XX0000000267,SAP,SAP,190.6992,192.1133,189.5997,190.3143,59281294
2021-01-08,XX0000000267,SAP,SAP,189.2171,194.1258,187.7622,192.1759,33418425
2021-01-11,XX0000000267,SAP,SAP,191.3672,191.8871,185.0227,188.8495,47122206
2021-01-12,XX0000000267,SAP,SAP,188.6979,190.7895,187.6159,189.7362,41827017
2021-01-13,XX0000000267,SAP,SAP,190.7943,197.8443,189.5718,196.6293,45466626
2021-01-14,XX0000000267,SAP,SAP,197.4076,198.8716,189.0712,194.6554,39336325
2021-01-15,XX0000000267,SAP,SAP,193.9994,197.6062,191.22,191.4845,40988081
2021-01-18,XX0000000267,SAP,SAP,191.2532,199.3294,190.8591,198.5215,40151073
2021-01-19,XX0000000267,SAP,SAP,197.2429,199.9611,195.532,195.9463,44621428
2021-01-20,XX0000000267,SAP,SAP,196.8455,199.2361,192.2608,193.2683,48009128
2021-01-21,XX0000000267,SAP,SAP,192.8181,193.8843,184.4342,188.7252,36017472
2021-01-22,XX0000000267,SAP,SAP,187.9298,190.7176,180.697,181.8605,27478017
2021-01-25,XX0000000267,SAP,SAP,181.1894,184.3546,179.9688,183.6637,45026233
2021-01-26,XX0000000267,SAP,SAP,184.579,186.2615,181.6855,182.5394,39203710
2021-01-27,XX0000000267,SAP,SAP,180.3503,186.1054,179.4594,184.8608,37994134
2021-01-28,XX0000000267,SAP,SAP,184.7952,185.5087,182.8836,183.8181,59610658
2021-01-29,XX0000000267,SAP,SAP,183.5962,185.0389,178.1837,178.5096,29757734
2021-02-01,XX0000000267,SAP,SAP,180.9203,183.3997,179.9026,183.3148,35007692
2021-02-02,XX0000000267,SAP,SAP,183.8252,185.3271,178.6096,179.3862,54367113
2021-02-03,XX0000000267,SAP,SAP,177.7414,178.1926,176.7201,177.8391,40910213
2021-02-04,XX0000000267,SAP,SAP,178.0018,183.5895,176.9901,183.3181,47772423
2021-02-05,XX0000000267,SAP,SAP,183.6983,186.1479,179.332,181.4457,28848523
2021-02-08,XX0000000267,SAP,SAP,182.2082,183.9321,178.3092,178.7636,66799395
2021-02-09,XX0000000267,SAP,SAP,178.587,182.4519,176.7136,177.3866,45352388
2021-02-10,XX0000000267,SAP,SAP,176.4023,176.566,174.5304,175.9826,46023278
2021-02-11,XX0000000267,SAP,SAP,175.8851,176.2236,174.8728,174.994,28126579
2021-02-12,XX0000000267,SAP,SAP,173.4652,180.482,172.4855,175.9962,43224255
2021-02-15,XX0000000267,SAP,SAP,176.1816,176.8743,171.7652,171.7682,45414711
2021-02-16,XX0000000267,SAP,SAP,172.0695,173.2571,164.4833,164.8365,56697255
2021-02-17,XX0000000267,SAP,SAP,166.653,166.7631,162.41,164.4719,47124962
2021-02-18,XX0000000267,SAP,SAP,164.6942,165.7897,158.9336,159.3845,51955664
2021-02-19,XX0000000267,SAP,SAP,159.2513,164.8855,158.7736,162.5705,24520184
2021-02-22,XX0000000267,SAP,SAP,162.94,163.7705,160.9419,163.5661,44417420
2021-02-23,XX0000000267,SAP,SAP,163.2074,164.7668,162.3363,164.5694,38250368
2021-02-24,XX0000000267,SAP,SAP,164.584,165.6321,161.2122,162.3499,48858325
2021-02-25,XX0000000267,SAP,SAP,160.845,166.6484,159.5127,163.1328,24845337
2021-02-26,XX0000000267,SAP,SAP,165.3494,165.4999,162.1459,163.0475,33111376
2021-03-01,XX0000000267,SAP,SAP,164.3534,165.1586,160.0603,163.5666,51795729
2021-03-02,XX0000000267,SAP,SAP,162.83,162.8357,161.272,161.8979,29975683
2021-03-03,XX0000000267,SAP,SAP,162.7559,163.1083,153.5467,156.6345,26718867
2021-03-04,XX0000000267,SAP,SAP,158.0439,158.6671,150.6139,153.9652,42459489
2021-03-05,XX0000000267,SAP,SAP,154.7225,156.1084,152.7177,152.9949,31364566
2021-03-08,XX0000000267,SAP,SAP,153.5139,154.7489,150.7917,151.2433,30273492
2021-03-09,XX0000000267,SAP,SAP,151.467,152.2469,144.4789,145.4825,46000933
2021-03-10,XX0000000267,SAP,SAP,145.1785,146.5391,143.5275,146.2743,54144733
2021-03-11,XX0000000267,SAP,SAP,146.479,150.1111,144.7051,149.0786,44650509
2021-03-12,XX0000000267,SAP,SAP,149.5976,151.2073,144.6042,146.0868,62395333
2021-03-15,XX0000000267,SAP,SAP,145.6148,146.8054,145.5846,146.418,41351345
2021-03-16,XX0000000267,SAP,SAP,145.8557,147.7035,141.2116,144.0039,37773132
2021-03-17,XX0000000267,SAP,SAP,143.6484,151.546,142.7327,149.9157,41957576
2021-03-18,XX0000000267,SAP,SAP,148.3138,153.4396,147.1831,150.6062,29117867
2021-03-19,XX0000000267,SAP,SAP,150.9369,157.5367,150.5026,154.5918,39311277
2021-03-22,XX0000000267,SAP,SAP,154.93,156.5978,153.4704,155.469,35305232
2021-03-23,XX0000000267,SAP,SAP,155.0486,156.0043,154.8892,155.1424,58005173
2021-03-24,XX0000000267,SAP,SAP,155.6846,160.154,155.6111,158.8889,29310877
2021-03-25,XX0000000267,SAP,SAP,159.5481,161.8119,158.4824,159.4591,32020525
2021-03-26,XX0000000267,SAP,SAP,159.5999,162.014,156.9409,157.1621,36372088
2021-03-29,XX0000000267,SAP,SAP,157.3721,157.6667,152.8744,155.2078,53483094
2021-03-30,XX0000000267,SAP,SAP,155.2152,158.1755,147.7085,150.0366,46328575
2021-03-31,XX0000000267,SAP,SAP,149.828,150.9664,144.522,146.7318,36608819
2021-04-01,XX0000000267,SAP,SAP,147.9356,149.8486,140.1009,141.592,69524345
2021-04-02,XX0000000267,SAP,SAP,142.7434,143.4344,140.1579,140.8773,40395746
2021-04-05,XX0000000267,SAP,SAP,140.9986,142.9144,135.8786,137.5981,28602642
2021-04-06,XX0000000267,SAP,SAP,137.4652,138.2006,134.5492,135.9081,47319981
2021-04-07,XX0000000267,SAP,SAP,135.846,136.8037,134.5787,134.6404,49110149
2021-04-08,XX0000000267,SAP,SAP,134.3787,137.0934,133.4205,136.5696,45801948
2021-04-09,XX0000000267,SAP,SAP,136.0486,138.3169,135.9154,137.8299,37906982
2021-04-12,XX0000000267,SAP,SAP,138.5379,139.4606,135.9057,137.2696,40577364
2021-04-13,XX0000000267,SAP,SAP,137.7356,140.6086,137.0799,139.9905,36817638
2021-04-14,XX0000000267,SAP,SAP,140.4229,144.4812,139.3617,142.57,41569096
2021-04-15,XX0000000267,SAP,SAP,141.9758,142.4408,136.4824,138.355,38314644
2021-04-16,XX0000000267,SAP,SAP,138.2567,141.9222,137.4349,138.9353,50688248
2021-04-19,XX0000000267,SAP,SAP,139.0807,139.4503,134.5978,136.6573,50002232
2021-04-20,XX0000000267,SAP,SAP,137.1623,138.5269,135.097,136.0668,25489127
2021-04-21,XX0000000267,SAP,SAP,136.1573,137.6678,130.4407,131.8077,52819045
2021-04-22,XX0000000267,SAP,SAP,132.5821,133.0516,129.6985,131.1712,45886078
2021-04-23,XX0000000267,SAP,SAP,131.0344,132.5026,128.3128,128.9125,40143576
2021-04-26,XX0000000267,SAP,SAP,129.0102,131.1803,128.2558,129.1716,48016077
2021-04-27,XX0000000267,SAP,SAP,128.1638,129.5549,126.7547,128.9442,62923548
2021-04-28,XX0000000267,SAP,SAP,128.7758,129.9685,124.7372,125.9427,48488296
2021-04-29,XX0000000267,SAP,SAP,126.3319,126.79,124.8681,125.4043,26171197
2021-04-30,XX0000000267,SAP,SAP,124.7711,127.2698,123.8422,125.7689,41821446
2021-05-03,XX0000000267,SAP,SAP,125.4053,126.4227,123.9635,125.3013,52639837
2021-05-04,XX0000000267,SAP,SAP,124.4691,127.8657,122.4562,127.7523,44008630
2021-05-05,XX0000000267,SAP,SAP,128.1385,128.9614,126.472,128.1316,21946111
2021-05-06,XX0000000267,SAP,SAP,128.4983,131.0222,127.2429,130.9704,48127922
2021-05-07,XX0000000267,SAP,SAP,130.5883,132.3931,129.4158,131.8468,33357104
2021-05-10,XX0000000267,SAP,SAP,132.9661,134.8582,130.9714,130.9744,31811634
2021-05-11,XX0000000267,SAP,SAP,130.8604,131.4823,130.8274,130.946,41799803
2021-05-12,XX0000000267,SAP,SAP,130.7584,133.0688,127.1105,127.3911,45734860
2021-05-13,XX0000000267,SAP,SAP,128.2183,128.4052,124.5612,126.2677,29025716
2021-05-14,XX0000000267,SAP,SAP,126.3524,126.5185,119.6411,119.9142,33661295
2021-05-17,XX0000000267,SAP,SAP,119.4301,120.875,119.002,120.5941,29323720
2021-05-18,XX0000000267,SAP,SAP,120.5646,124.8565,120.2649,123.7347,43372547
2021-05-19,XX0000000267,SAP,SAP,123.9848,126.938,122.3453,126.8451,41707133
2021-05-20,XX0000000267,SAP,SAP,126.8143,127.507,126.7862,127.333,39896411
2021-05-21,XX0000000267,SAP,SAP,127.6609,128.7829,124.1824,125.9699,29904618
2021-05-24,XX0000000267,SAP,SAP,125.6284,129.8958,125.0932,129.5246,36823745
2021-05-25,XX0000000267,SAP,SAP,129.4358,130.3979,127.3917,128.6921,65291974
2021-05-26,XX0000000267,SAP,SAP,128.293,131.7312,127.8926,129.1542,36090907
2021-05-27,XX0000000267,SAP,SAP,128.6447,129.3018,126.7111,127.671,65018751
2021-05-28,XX0000000267,SAP,SAP,128.0103,128.5645,125.0579,126.1879,45698685
2021-05-31,XX0000000267,SAP,SAP,125.8252,128.6799,124.2924,127.343,29404478
2021-06-01,XX0000000267,SAP,SAP,126.2686,133.254,125.6652,132.7255,49776053
2021-06-02,XX0000000267,SAP,SAP,132.1619,134.6134,132.128,133.6624,34061498
2021-06-03,XX0000000267,SAP,SAP,133.4184,139.241,133.3994,137.4969,25188443
2021-06-04,XX0000000267,SAP,SAP,137.2716,139.0798,134.0728,135.1805,32516257
2021-06-07,XX0000000267,SAP,SAP,135.9081,136.0414,133.758,133.8193,31209447
2021-06-08,XX0000000267,SAP,SAP,134.2885,138.7322,133.5172,138.4619,35696299
2021-06-09,XX0000000267,SAP,SAP,138.8526,140.5233,138.5562,140.316,58251813
2021-06-10,XX0000000267,SAP,SAP,140.8248,143.6099,136.1588,138.6741,34091242
2021-06-11,XX0000000267,SAP,SAP,138.4596,139.114,134.9879,135.4937,36107183
2021-06-14,XX0000000267,SAP,SAP,135.1283,139.5601,134.6459,138.721,54441854
2021-06-15,XX0000000267,SAP,SAP,139.239,139.4017,134.8702,135.6491,41036251
2021-06-16,XX0000000267,SAP,SAP,136.6244,139.8325,135.8343,139.0197,41917213
2021-06-17,XX0000000267,SAP,SAP,139.1454,142.19,138.3206,141.1049,45362334
2021-06-18,XX0000000267,SAP,SAP,142.0849,143.2284,139.2445,140.4086,62447125
2021-06-21,XX0000000267,SAP,SAP,140.4773,143.0131,139.8261,141.7726,58287282
2021-06-22,XX0000000267,SAP,SAP,141.4951,146.9069,140.8938,145.2037,43092131
2021-06-23,XX0000000267,SAP,SAP,144.9182,147.1127,142.9669,146.3698,36769043
2021-06-24,XX0000000267,SAP,SAP,145.3856,147.5351,142.5389,144.7589,34454284
2021-06-25,XX0000000267,SAP,SAP,145.5043,147.925,140.4702,141.5985,42575953
